,tree_id,X,Y,Z,frame_number,number_of_trees,tree_trunk_number,width_units,width_cm,width_units_mid,width_cm_mid
396,30.0,-6.206695256321651,0.055762808238536854,1.0196141266742647,08566,3,2,0.015519669771187124,13.252153742751782,0.015868223335913756,13.549781559286705
397,-1.0,-5.944114234555142,-0.0034740414122802488,1.0111062835472246,08566,3,3,,,,
398,-1.0,-5.604593121118702,0.08515662086616738,-0.32842635315178814,08571,5,1,0.00650061787164236,5.550838950054211,0.008212593717611572,7.012684946080591
399,29.0,-5.942010824781897,0.06906405952197647,-0.28588782648897926,08571,5,2,1.4439275683775419,1232.9611655179724,0.04801543815465753,41.000097156219276
400,31.0,-6.3791942658669125,0.05795723893423599,0.6672665134002296,08571,5,3,0.0,0.0,0.0,0.0
401,30.0,-6.207849315054963,0.047202074526464965,1.0347135683169864,08571,5,4,0.013176342136905486,11.251200208496027,0.016420035006375566,14.020970263802887
402,30.0,-6.05422154945542,0.0502465261477163,1.0356471197649721,08571,5,5,,,,
403,-1.0,-5.603747598129712,0.07666952478277134,-0.32589381392684036,08576,4,1,0.08692379414392692,74.2237109991364,0.008733293083341087,7.457307038569422
404,29.0,-5.960443271949245,0.05561857787738278,-0.28849149873626967,08576,4,2,1.8399398509144869,1571.113699017158,0.05017225023108535,42.84178616458397
405,32.0,-6.904916683433383,0.04221575852227821,-0.2634769339439531,08576,4,3,0.03711079642003369,31.688688414446236,0.03740320918076412,31.938377932243604
406,-1.0,-5.292345627624348,0.06671564732936885,0.33086626550174447,08576,4,4,,,,
407,29.0,-5.9619233570291845,0.054332296650320355,-0.2860629649808102,08581,4,1,1.8287627032418214,1561.569599075122,0.050820759357553535,43.39554425185265
408,32.0,-6.872897286910923,0.06442823942163178,-0.2573344462069054,08581,4,2,0.036532963686618035,31.19528047898647,0.03689713397268518,31.506243321022158
409,31.0,-6.412491124747854,0.05795723893423599,0.69103085754187,08581,4,3,0.0,0.0,0.0,0.0
410,30.0,-6.233198884603741,0.04672883823354779,1.0353786282876518,08581,4,4,,,,
411,29.0,-5.9619233570291845,0.05411429270448487,-0.2904056590857653,08586,4,1,,,0.052878606622501934,45.152727796107364
412,32.0,-6.872897286910923,0.058047372507590955,-0.2553215909164086,08586,4,2,0.045522703805965195,38.87156611685153,0.038894003795886534,33.21135859032094
413,31.0,-6.412179736563746,0.055111271406268036,0.6820619443814877,08586,4,3,0.03518234176708852,30.041992452255045,0.03539862578654307,30.226676090513465
414,30.0,-6.133158018193475,0.06901699609389289,0.9978287427736978,08586,4,4,,,,
415,29.0,-5.962206610130104,0.04950225935795749,-0.28615592885431873,08591,4,1,0.11355578256991736,96.96460757102365,0.05430738442155297,46.372752663673
416,32.0,-6.872897286910923,0.06442823942163178,-0.2544733424292964,08591,4,2,0.0388194671983029,33.14771223281443,0.039437611680528784,33.67554213090282
417,31.0,-6.412491124747854,0.05087975572239367,0.6820619443814877,08591,4,3,0.03510990722417988,29.98014102673739,0.03850359679441617,32.87799237299735
418,30.0,-6.221156608857603,0.07029868750233681,1.0196141266742647,08591,4,4,,,,
419,29.0,-5.962206610130104,0.050809465467078097,-0.28615592885431873,08596,3,1,1.3401180098166436,1144.3188006803996,0.05499909791286817,46.96340270120555
420,32.0,-6.872897286910923,0.07356068262059123,-0.2614750641844825,08596,3,2,0.043400237705912656,37.05920493350378,0.036001521717205,30.741485341084278
421,31.0,-6.412179736563746,0.05795723893423599,0.6696418387944583,08596,3,3,0.03782187751933399,32.29587633728383,0.04063056996769432,34.694202119374864
422,29.0,-5.962478258185026,0.04950225935795749,-0.28849149873626967,08601,3,1,,,0.05715608010206019,48.80523696784817
423,32.0,-6.877250692748212,0.058047372507590955,-0.2614750641844825,08601,3,2,0.04503474811924303,38.454903657183905,0.036170094504650974,30.88542864200591
424,31.0,-6.412491124747854,0.05582660677099405,0.6718861994146543,08601,3,3,,,0.03863470289731957,32.98994309475269
425,29.0,-5.970084038475536,0.04910505322622627,-0.2800332518406936,08606,3,1,0.03941040497108344,33.652310483469606,0.038169066784745576,32.59233918674531
426,32.0,-6.897858841792437,0.04790476765056706,-0.2614750641844825,08606,3,2,0.03737389539055003,31.913347061069974,0.03868951179604507,33.03674408749866
427,-1.0,-5.862580251503951,0.060873781090828194,0.3786011712683619,08606,3,3,,,0.01120853389039464,9.570900446742666
428,32.0,-6.897858841792437,0.054713967678818864,-0.27174540538648717,08611,4,1,,,0.03788758694571576,32.35198522578453
429,33.0,-7.297368227765828,0.06030535034613749,0.6753551694419277,08611,4,2,0.04548458888926657,38.839020016101365,0.046654676986952914,39.83815128575578
430,31.0,-6.412491124747854,0.05087975572239367,0.6644528543489647,08611,4,3,0.034461239419079026,29.426247444727732,0.039649718833660585,33.856659167842516
431,-1.0,-5.901036206697761,0.07137214566150396,0.4087129363341715,08611,4,4,,,,
432,32.0,-6.893062892917744,0.054713967678818864,-0.2614750641844825,08616,4,1,0.04271600376218955,36.474941637189175,0.0394740583402593,33.70666371694682
433,33.0,-7.332929412415534,0.04671054495723714,0.6581840640202374,08616,4,2,0.32272348807427675,275.5716676586411,0.04715736346403837,40.26739227973018
434,31.0,-6.412491124747854,0.05795723893423599,0.6644528543489647,08616,4,3,0.7976213540804575,681.0841318544079,0.04446217719976725,37.96598875336238
435,-1.0,-6.087386631496507,0.07950832382814821,0.5452179712759087,08616,4,4,,,,
436,32.0,-6.872050153033587,0.06442823942163178,-0.2614750641844825,08621,3,1,0.03807066835969554,32.50831735663984,0.03993816360089869,34.10296043958918
437,33.0,-7.33471401767924,0.04389826172581235,0.6878801222075337,08621,3,2,0.05033714030669331,42.98258481976332,0.050549795876571324,43.1641701465019
438,31.0,-6.417705847306617,0.05582660677099405,0.6701291161603748,08621,3,3,0.03699493229814755,31.589752729657718,,
439,32.0,-6.861400119692858,0.05795305092523462,-0.2573344462069054,08626,3,1,0.04464301016422986,38.120400946543526,0.040484798482495477,34.56972871487301
440,33.0,-7.222341261057607,0.06542245803258395,0.6480105863883878,08626,3,2,1.1863942698785162,1013.0550131381578,0.04928865927760878,42.08729310295226
441,31.0,-6.412491124747854,0.05795723893423599,0.664174443293752,08626,3,3,0.03815046450320767,32.576454809143165,0.045499034743285593,38.8513552449579
442,32.0,-6.88963755133735,0.0609003151783476,-0.2610414298826349,08631,3,1,0.041734072697251164,35.63647653907825,0.04148789935583885,35.42627058651221
443,33.0,-7.314575552955416,0.059636979288423486,0.6563679468217822,08631,3,2,1.187580656463142,1014.0680615889045,0.05032310595337708,42.97060096891025
444,31.0,-6.423265942756419,0.05795723893423599,0.671061120808031,08631,3,3,,,,
445,32.0,-6.86991702686647,0.0609003151783476,-0.2573344462069054,08636,3,1,0.9615562885799402,821.0671977201779,0.04182914979735508,35.71766230955974
446,33.0,-7.337856432506584,0.04389826172581235,0.7205080022426396,08636,3,2,1.2640873604474654,1079.396681237356,0.05414223380920469,46.23173153772016
447,31.0,-6.398339490314874,0.06727518998523485,0.6638912581292882,08636,3,3,,,,
448,32.0,-6.894847223996837,0.04790476765056706,-0.2614750641844825,08641,4,1,0.999814965888447,853.7360548003682,0.04308544747030363,36.7904074229567
449,34.0,-8.22145869436584,0.03033194792316163,0.6876161156868754,08641,4,2,0.050833948882745866,43.40680670899379,0.05122375071146501,43.739656172903274
450,33.0,-7.297368227765828,0.06030535034613749,0.7031740475839907,08641,4,3,1.5447997499978907,1319.0953216506896,0.053756483400239474,45.90234155705014
451,-1.0,-6.981127615091749,0.04617221622517809,1.062053768320471,08641,4,4,,,,
452,32.0,-6.895070191665286,0.04221575852227821,-0.26209028187047956,08646,3,1,0.03879399752105449,33.12596382684635,0.04238407099553315,36.19150622130461
453,34.0,-8.242421606365054,0.03033194792316163,0.699053607873168,08646,3,2,0.04903537244365658,41.87101298140089,0.04978236766249966,42.5088677573825
454,33.0,-7.3532470086870205,0.04671054495723714,0.6638330105999746,08646,3,3,0.05087454485031666,43.44147136433219,0.05301737244367727,45.27121910575294
455,32.0,-6.895348448538094,0.03451348293915202,-0.26517054497675563,08651,3,1,1.0333049495586988,882.3329527359404,0.04374667578476127,37.355026349225454
456,34.0,-8.242421606365054,0.03033194792316163,0.699053607873168,08651,3,2,0.05079272557722195,43.37160637350716,0.05001680130121677,42.709049247617536
457,33.0,-7.340821567342332,0.04300912749974328,0.6681042094607035,08651,3,3,0.06251152196340226,53.37821693154782,0.05301455841356445,45.268816222170905
458,32.0,-6.89524150952795,0.05166256321060869,-0.2610414298826349,08656,4,1,0.6108574373526502,521.6075337975102,0.04588262599110282,39.17890153076132
459,34.0,-8.258254955981185,0.03033194792316163,0.6876161156868754,08656,4,2,0.17066795334629303,145.73235062674027,0.05454595408979307,46.576465884926236
460,34.0,-8.258254955981185,0.03033194792316163,0.6876161156868754,08656,4,3,0.051801763078079426,44.23321749608342,0.049249158002040994,42.053563198606554
461,33.0,-7.328594868767417,0.04671054495723714,0.6638330105999746,08656,4,4,1.190436095721744,1016.5063041943197,0.05424587207781678,46.32022763908888
462,32.0,-6.89524150952795,0.03451348293915202,-0.26517054497675563,08661,4,1,,,0.044752070410385925,38.21352684229974
463,-1.0,-8.254744125119398,-0.2701150551282938,0.7073900293670725,08661,4,2,0.34700818448034765,296.3082255309473,0.04866833697256978,41.55760357491237
464,-1.0,-8.257039686945925,-0.30175104377985473,0.7404868720346869,08661,4,3,0.08259867354966201,70.5305162394417,0.03986825703140684,34.04326763554161
465,33.0,-7.340821567342332,0.05025039085460237,0.680394522327811,08661,4,4,0.04763696906288048,40.67692464900391,0.04985689399931975,42.57250535328402
